barcode,name,brand,grade,sugar,fat,protein,calories
0011433110587,['unknown'],deep indian kitchen,b,1.1799999475479126,6.670000076293945,5.099999904632568,122.0
0011433119696,['pizza-average'],Deep Indian Kitchen,b,3.619999885559082,6.670000076293945,10.5,267.0
0012000713019,['unknown'],Nestlé,unknown,0.0,0.0,0.0,0.0
0013454377024,['sauce-pesto-prepacked'],Stonemill Kitchens,e,0.0,166.0,25.5,1650.0
0013800143310,['unknown'],Nestlé,c,3.7200000286102295,3.7200000286102295,6.050000190734863,112.0
0013964710410,['unknown'],Eden's Kitchen,a,9.6899995803833,0.0,0.5070000290870667,49.0
0013964710427,['unknown'],"Eden,  Eden's Kitchen",b,13.569999694824219,0.0,0.7099999785423279,64.0
0013964794069,['unknown'],"Eden,  Eden's Kitchen",a,0.0,0.38999998569488525,4.650000095367432,78.0
0015000046446,['unknown'],Nestlé,unknown,0.0,0.0,0.0,0.0
0015000140069,['water-bottled-average'],"Gerber,Nestlé",b,0.0,0.0,0.0,0.0
0015000141387,['unknown'],"Nestlé, Gerber",unknown,20.0,0.0,10.0,400.0
0016000272033,['unknown'],nestle,unknown,0.0,0.0,0.0,0.0
0017082878021,['unknown'],Lorissa's Kitchen,e,21.43000030517578,3.569999933242798,39.290000915527344,285.7099914550781
0017082878038,['unknown'],Lorissa's Kitchen,e,75.5999984741211,12.600000381469727,139.0,970.0
0017082878762,['unknown'],Lorissa's Kitchen,e,89.30000305175781,12.699999809265137,140.0,1030.0
0017082881656,['unknown'],Lorissa's Kitchen,e,16.700000762939453,6.670000076293945,36.70000076293945,267.0
0017839805058,['unknown'],Mrs. Gerry's Kitchen  Inc.,unknown,2.2200000286102295,6.670000076293945,5.78000020980835,147.0
0017839941039,['unknown'],Mrs. Gerry's Kitchen  Inc.,c,2.380000114440918,13.489999771118164,2.380000114440918,190.0
0017839941053,['unknown'],Mrs. Gerry's Kitchen  Inc.,c,2.380000114440918,13.489999771118164,2.380000114440918,190.0
0017839990013,['unknown'],Mrs. Gerry's Kitchen,c,3.359999895095825,5.380000114440918,1.340000033378601,118.0
0017839990037,['unknown'],Mrs. Gerry's Kitchen,c,3.359999895095825,5.380000114440918,1.340000033378601,118.0
0017839991034,['unknown'],Mrs. Gerry's Kitchen,b,2.819999933242798,4.690000057220459,0.9380000233650208,98.5
0017839994011,['unknown'],Mrs. Gerry's Kitchen,c,2.9800000190734863,8.930000305175781,1.9900000095367432,152.0
0017839995018,['unknown'],Mrs. Gerry's Kitchen,c,6.21999979019165,14.199999809265137,2.6700000762939453,201.0
0021110336001,['unknown'],signature kitchens,unknown,0.0,0.0,0.0,0.0
0021130006236,['unknown'],Signature Kitchens,unknown,0.0,16.700000762939453,0.0,167.0
0021130006243,['unknown'],Signature Kitchens,c,0.0,66.69999694824219,0.0,778.0
0021130006274,['unknown'],Signature Kitchen,unknown,0.0,0.0,0.0,0.0
0021130006281,['unknown'],Signature Kitchens,unknown,0.0,14.300000190734863,0.0,143.0
0021130006519,['unknown'],Signature Kitchens,unknown,0.0,16.700000762939453,0.0,167.0
0021130006595,['unknown'],Signature Kitchens,c,0.0,9.380000114440918,0.0,125.0
0021130008049,['unknown'],Safeway Kitchens,e,556.0,0.0,0.0,2220.0
0021130008087,['ketchup'],Safeway Kitchens,d,23.5,0.0,0.0,118.0
0021130008124,['ketchup'],"Safeway Kitchens,Safeway, Signature Kitchens",d,23.530000686645508,0.0,0.0,117.6500015258789
0021130008155,['ketchup'],Signature Kitchens,c,23.5,0.0,0.0,118.0
0021130008377,['ketchup'],Signature Kitchens,d,138.0,0.0,0.0,692.0
0021130008384,['ketchup'],Signature Kitchens,d,138.0,0.0,0.0,554.0
0021130008414,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,13.333333015441895,0.0,6.666666507720947,100.0
0021130008452,['soy-sauce-prepacked'],"Signature Kitchens,  Safeway  Inc.",unknown,0.0,0.0,6.670000076293945,66.69999694824219
0021130008483,['coconut-milk-or-coconut-cream'],"Signature Kitchens,  Safeway  Inc.",d,1.25,17.5,0.0,175.0
0021130008490,['coconut-milk-or-coconut-cream'],"Signature Kitchens,  Safeway  Inc.",c,0.0,6.25,0.0,56.20000076293945
0021130008537,['mustard'],Signature Kitchens,e,0.0,0.0,0.0,0.0
0021130008544,['mustard'],Signature Kitchens,e,0.0,0.0,0.0,0.0
0021130008551,['mustard'],Signature Kitchens,e,0.0,0.0,0.0,0.0
0021130008568,['soy-sauce-prepacked'],"Signature Kitchens,  Safeway  Inc.",a,0.0,0.0,88.9000015258789,355.0
0021130008575,['soy-sauce-prepacked'],"Signature Kitchens,  Safeway  Inc.",unknown,0.0,0.0,6.670000076293945,66.69999694824219
0021130008995,['unknown'],Signature Kitchens,unknown,20.0,0.0,0.0,160.0
0021130043743,['cheese-average'],Signature Kitchens,unknown,0.0,30.0,40.0,430.0
0021130049141,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,107.0,59.400001525878906,11.899999618530273,1440.0
0021130049158,['unknown'],Signature Kitchens,d,8.770000457763672,8.770000457763672,5.260000228881836,298.0
0021130049165,['unknown'],"Signature Kitchens,  Safeway  Inc.",d,7.690000057220459,3.8499999046325684,7.690000057220459,262.0
0021130049172,['unknown'],Signature Kitchens,e,17.299999237060547,30.299999237060547,17.299999237060547,895.0
0021130049189,['unknown'],Signature Kitchens,e,25.899999618530273,30.299999237060547,17.299999237060547,895.0
0021130049196,['unknown'],Signature Kitchens,e,0.0,561.0,0.0,5050.0
0021130049202,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,0.0,357.0,0.0,3210.0
0021130083510,['unknown'],Signature Kitchens,e,0.0,50.0,0.0,500.0
0021130085729,['unknown'],Signature Kitchens,unknown,20.0,0.0,0.0,80.0
0021130086412,['unknown'],Signature Kitchens,c,11.100000381469727,0.0,0.0,222.0
0021130090297,['unknown'],Safeway Kitchens,a,5.039999961853027,0.0,6.309999942779541,85.80000305175781
0021130090822,['unknown'],Safeway Kitchens,a,2.9000000953674316,0.0,1.4500000476837158,34.79999923706055
0021130091324,['unknown'],"Signature Kitchens,  Safeway  Inc.",a,1.5199999809265137,0.0,3.049999952316284,30.5
0021130091515,['unknown'],Safeway Kitchens,a,3.049999952316284,0.0,1.5199999809265137,36.5
0021130091553,['unknown'],Signature Kitchens,a,1.5199999809265137,0.0,3.049999952316284,30.5
0021130091584,['unknown'],Signature Kitchens,a,2.5299999713897705,0.0,2.5299999713897705,30.299999237060547
0021130091812,['unknown'],"Signature Kitchens,  Safeway  Inc.",a,4.550000190734863,0.0,2.2699999809265137,68.0
0021130092079,['unknown'],"Signature Kitchens,  Safeway  Inc.",unknown,0.0,2.380000114440918,2.380000114440918,107.0
0021130092109,['unknown'],"Signature Kitchens,  Safeway  Inc.",b,1.190000057220459,0.0,1.190000057220459,83.30000305175781
0021130092123,['unknown'],"Safeway Kitchens,  Safeway  Inc.",c,1.4199999570846558,12.800000190734863,2.8299999237060547,268.0
0021130092185,['unknown'],"Safeway Kitchens,  Safeway  Inc.",unknown,1.190000057220459,9.520000457763672,2.380000114440918,190.0
0021130092604,['unknown'],Safeway Kitchens,c,1.190000057220459,9.520000457763672,2.380000114440918,179.0
0021130094257,['unknown'],Signature Kitchens,d,45.0,0.0,1.6699999570846558,183.0
0021130094264,['unknown'],"Signature Kitchens,  Safeway  Inc.",d,40.0,0.0,0.0,183.0
0021130094417,['unknown'],"Signature Kitchens,  Safeway  Inc.",c,21.5,0.0,0.6959999799728394,88.9000015258789
0021130094561,['unknown'],"Signature Kitchens,  Safeway  Inc.",b,16.700000762939453,0.0,0.6959999799728394,77.80000305175781
0021130094578,['unknown'],"Signature Kitchens,  Safeway  Inc.",a,16.700000762939453,0.0,0.6959999799728394,77.80000305175781
0021130095889,['unknown'],"Signature Kitchens,  Safeway  Inc.",b,7.440000057220459,2.059999942779541,4.949999809265137,177.0
0021130099511,['strawberry-raw'],Signature Kitckens,unknown,5.0,0.0,0.0,32.099998474121094
0021130110001,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,7.139999866485596,3.569999933242798,14.289999961853027,393.0
0021130110025,['unknown'],"Safeway Kitchens,  Safeway  Inc.",d,25.5,6.389999866485596,38.20000076293945,1280.0
0021130112395,['bread-average'],"Safeway Kitchens,  Safeway  Inc.",c,12.699999809265137,6.389999866485596,38.20000076293945,925.0
0021130112470,['salty-snacks'],"Signature Kitchens,  Safeway  Inc.",d,0.0,26.670000076293945,6.670000076293945,500.0
0021130115631,['english-muffin-prepacked'],Safeway Kitchens,unknown,5.260000228881836,2.630000114440918,10.5,211.0
0021130115822,['bread-average'],"Safeway Kitchens,  Safeway  Inc.",c,2.0,1.0,8.0,240.0
0021130116508,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,12.300000190734863,24.600000381469727,9.229999542236328,566.0
0021130116607,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,13.699999809265137,96.0,13.699999809265137,1630.0
0021130116850,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,37.93000030517578,20.690000534057617,3.450000047683716,448.0
0021130116874,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,36.84000015258789,21.049999237060547,5.260000228881836,474.0
0021130116935,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,36.84000015258789,21.049999237060547,5.260000228881836,474.0
0021130116942,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,194.0,111.0,27.700000762939453,2440.0
0021130116959,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,166.0,83.0999984741211,27.700000762939453,2190.0
0021130116997,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,36.84000015258789,21.049999237060547,5.260000228881836,474.0
0021130117529,['unknown'],Safeway Kitchens,c,0.0,28.600000381469727,0.0,500.0
0021130118748,['cake-average'],Signature Kitchens,e,48.0,34.29999923706055,6.849999904632568,734.0
0021130118755,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,44.599998474121094,44.599998474121094,9.569999694824219,797.0
0021130118762,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,60.79999923706055,43.400001525878906,4.329999923706055,842.0
0021130118861,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,44.0,36.0,8.0,804.0
0021130119325,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,19.799999237060547,7.400000095367432,24.700000762939453,620.0
0021130119349,['bread-average'],"Signature Kitchens,  Safeway  Inc.",d,25.5,12.699999809265137,25.5,880.0
0021130119356,['bagel'],"Signature Kitchens,Safeway  Inc.",c,2.3499999046325684,1.7599999904632568,10.59000015258789,271.0
0021130119387,['rolls-for-hamburger-hotdog-buns-prepacked'],"Signature Kitchens,  Safeway  Inc.",b,12.0,6.0,16.0,502.0
0021130119615,['unknown'],"Signature Kitchens,  Safeway  Inc.",d,20.0,14.0,8.0,460.0
0021130119721,['bread-average'],"Signature Kitchens,  Safeway  Inc.",unknown,12.699999809265137,3.569999933242798,10.699999809265137,286.0
0021130119745,['bread-average'],"Signature Kitchens,  Safeway  Inc.",a,5.420000076293945,8.119999885559082,21.600000381469727,549.0
0021130119752,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,12.699999809265137,6.389999866485596,25.5,823.0
0021130119769,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,11.630000114440918,4.650000095367432,9.300000190734863,279.07000732421875
0021130119837,['english-muffin-prepacked'],"Signature Kitchens,  Safeway  Inc.",b,13.899999618530273,0.9860000014305115,9.920000076293945,310.0
0021130119912,['rolls-for-hamburger-hotdog-buns-prepacked'],Signature Kitchens,a,10.800000190734863,5.420000076293945,21.600000381469727,525.0
0021130120048,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,6.0,3.0,8.0,260.0
0021130120130,['english-muffin-prepacked'],Signature Kitchens,unknown,1.6399999856948853,1.6399999856948853,6.559999942779541,213.0
0021130120147,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,6.670000076293945,3.3299999237060547,6.670000076293945,267.0
0021130120154,['bread-average'],"Signature Kitchens,  Safeway  Inc.",d,22.200000762939453,11.100000381469727,33.29999923706055,900.0
0021130120185,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,17.299999237060547,8.649999618530273,17.299999237060547,735.0
0021130120192,['bread-average'],"Signature Kitchens,  Safeway  Inc.",d,20.799999237060547,10.399999618530273,31.200000762939453,843.0
0021130120215,['bread-average'],Signature Kitchens,c,7.139999866485596,0.0,10.699999809265137,250.0
0021130120260,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,12.699999809265137,6.389999866485596,25.5,874.0
0021130120536,['bagel'],Signature Kitchens,c,5.880000114440918,2.3499999046325684,11.760000228881836,247.0
0021130120550,['unknown'],Signature Kitchens,e,166.0,71.30000305175781,11.899999618530273,1690.0
0021130120567,['unknown'],Signature Kitchens,e,155.0,71.30000305175781,11.899999618530273,1690.0
0021130120604,['bagel'],Signature Kitchens,b,12.5,1.3899999856948853,11.100000381469727,323.0
0021130125241,['unknown'],Safeway Kitchens,a,0.0,1.1799999475479126,11.0,54.5
0021130125296,['unknown'],"Safeway Kitchens,  Safeway  Inc.",b,0.0,0.8849999904632568,11.5,53.099998474121094
0021130125302,['unknown'],Safeway Kitchens,a,0.0,5.480000019073486,13.300000190734863,103.0
0021130126835,['unknown'],"Safeway Kitchens,  Safeway  Inc.",a,0.0,0.7950000166893005,15.100000381469727,67.69999694824219
0021130152049,['unknown'],Signature Kitchens,b,1.25,0.0,1.25,29.200000762939453
0021130152063,['unknown'],Signature Kitchens,unknown,1.9199999570846558,0.9620000123977661,1.9199999570846558,28.799999237060547
0021130152315,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,10.829999923706055,0.0,0.0,46.0
0021130152322,['unknown'],Signature Kitchens,b,4.579999923706055,0.0,0.0,19.700000762939453
0021130152407,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,53.29999923706055,26.700000762939453,0.0,467.0
0021130152735,['unknown'],Signature kitchens,e,17.5,30.0,25.0,500.0
0021130181391,['unknown'],"Safeway Kitchens,  Safeway  Inc.",a,9.569999694824219,4.789999961853027,19.100000381469727,426.0
0021130181506,['bread-average'],"Signature Kitchens,  Safeway  Inc.",d,21.399999618530273,1.7899999618530273,7.139999866485596,250.0
0021130181544,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,16.0,4.0,8.0,240.0
0021130182121,['bread-average'],"Signature Kitchens,  Safeway  Inc.",unknown,1.7899999618530273,2.680000066757202,10.699999809265137,232.0
0021130183340,['bread-average'],"Signature Kitchens,  Safeway  Inc.",unknown,4.170000076293945,5.210000038146973,10.399999618530273,333.0
0021130183395,['bread-average'],"Signature Kitchens,  Safeway  Inc.",unknown,3.569999933242798,4.789999961853027,7.139999866485596,250.0
0021130183456,['unknown'],"Signature Kitchens,  Safeway  Inc.",unknown,2.6315789222717285,3.9473683834075928,7.8947367668151855,263.15789794921875
0021130183463,['bread-average'],"Signature Kitchens,  Safeway  Inc.",a,5.260000228881836,2.630000114440918,7.889999866485596,237.0
0021130183487,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,3.569999933242798,2.680000066757202,8.930000305175781,232.0
0021130183531,['bread-average'],"Signature Kitchens,  Safeway  Inc.",a,6.369999885559082,4.789999961853027,19.100000381469727,477.0
0021130183548,['bread-average'],"Signature Kitchens,  Safeway  Inc.",a,6.369999885559082,4.789999961853027,19.100000381469727,438.0
0021130183838,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,2.3299999237060547,9.300000190734863,9.300000190734863,279.0
0021130184293,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,7.139999866485596,3.569999933242798,7.139999866485596,250.0
0021130184309,['bread-average'],"Signature Kitchens,  Safeway  Inc.",a,1.9199999570846558,0.0,13.5,212.0
0021130184330,['rolls-for-hamburger-hotdog-buns-prepacked'],"Signature Kitchens,  Safeway  Inc.",c,13.199999809265137,6.559999942779541,19.700000762939453,664.0
0021130184347,['bread-average'],Signature Kitchens,c,12.699999809265137,6.389999866485596,25.5,874.0
0021130185214,['rolls-for-hamburger-hotdog-buns-prepacked'],Signature Kitchens,b,10.699999809265137,3.569999933242798,17.799999237060547,516.0
0021130185221,['rolls-for-hamburger-hotdog-buns-prepacked'],Signature Kitchens,b,10.699999809265137,5.340000152587891,17.799999237060547,532.0
0021130185238,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,18.399999618530273,9.180000305175781,18.399999618530273,781.0
0021130185245,['bread-average'],"Signature Kitchens,  Safeway  Inc.",c,11.100000381469727,5.570000171661377,22.200000762939453,806.0
0021130185788,['bread-average'],Signature Kitchens,a,9.0600004196167,11.300000190734863,18.100000381469727,555.0
0021130241989,['ketchup'],Signature Kitchens,d,23.5,0.0,0.0,118.0
0021130250110,['unknown'],"Signature Kitchens,  Safeway  Inc.",unknown,100.0,0.0,0.0,400.0
0021130265398,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,11.100000381469727,133.0,0.0,1290.0
0021130266166,['unknown'],Signature Kitchens,unknown,0.0,0.0,0.0,0.0
0021130266173,['unknown'],Signature Kitchen,unknown,0.0,0.0,0.0,0.0
0021130266197,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,11.100000381469727,144.0,11.100000381469727,1390.0
0021130266210,['bread-average'],"Signature Kitchens,  Safeway  Inc.",e,0.0,14.289999961853027,14.289999961853027,429.0
0021130266326,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,114.0,49.20000076293945,3.069999933242798,936.0
0021130266371,['unknown'],Signature Kitchens,unknown,0.0,0.0,0.0,0.0
0021130266395,['vegetable-oil-average'],"Signature Kitchens,  Safeway  Inc.",e,0.0,714.0,0.0,6430.0
0021130280971,['unknown'],"Signature Kitchens,  Safeway  Inc.",unknown,17.239999771118164,3.450000047683716,10.34000015258789,310.0
0021130281022,['breakfast-cereals-sweet-average'],"Safeway Kitchens,  Safeway  Inc.",d,25.5,0.0,25.5,1330.0
0021130281039,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,36.70000076293945,0.0,18.399999618530273,1140.0
0021130282500,['unknown'],Signature Kitchens,d,30.229999542236328,4.650000095367432,9.300000190734863,372.0899963378906
0021130282609,['unknown'],"Safeway Kitchens,  Safeway  Inc.",d,26.670000076293945,4.0,9.329999923706055,373.0
0021130282623,['unknown'],"Safeway Kitchens,  Safeway  Inc.",c,25.329999923706055,8.0,9.329999923706055,387.0
0021130282630,['unknown'],"Safeway Kitchens,  Safeway  Inc.",c,25.329999923706055,6.670000076293945,9.329999923706055,387.0
0021130282807,['unknown'],Safeway Kitchens,e,122.0,11.100000381469727,22.200000762939453,1260.0
0021130282814,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,53.119998931884766,0.0,6.25,375.0
0021130282869,['unknown'],"Safeway Kitchens,  Safeway  Inc.",d,19.049999237060547,4.760000228881836,9.520000457763672,380.95001220703125
0021130282913,['unknown'],"Signature Kitchens,  Safeway  Inc.",unknown,0.0,1.690000057220459,8.470000267028809,339.0
0021130282937,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,38.459999084472656,3.8499999046325684,5.130000114440918,385.0
0021130282951,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,163.0,14.800000190734863,14.800000190734863,1550.0
0021130282968,['unknown'],"Signature Kitchens,  Safeway  Inc.",d,36.59000015258789,2.440000057220459,4.880000114440918,390.0
0021130283910,['tuna-raw'],Signature Kitchens,a,0.0,0.0,25.700000762939453,103.0
0021130283934,['unknown'],Safeway Kitchens,b,11.699999809265137,0.0,0.0,53.20000076293945
0021130285273,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,204.0,612.0,204.0,7960.0
0021130285860,['unknown'],"Signature Kitchens,Safeway  Inc.",c,7.320000171661377,0.0,7.320000171661377,366.0
0021130292219,['unknown'],"Safeway Kitchens,  Safeway  Inc.",d,12.699999809265137,255.0,38.20000076293945,2650.0
0021130300013,['unknown'],Safeway Kitchens,unknown,0.0,0.0,0.0,355.55999755859375
0021130300044,['unknown'],Signature Kitchens,e,178.0,0.0,59.20000076293945,3080.0
0021130300099,['unknown'],"Safeway Kitchens,  Safeway  Inc.",d,30.0,0.0,5.0,400.0
0021130300198,['unknown'],Signature Kitchens,d,30.399999618530273,0.0,4.349999904632568,391.0
0021130300273,['unknown'],Signature Kitchens,unknown,0.0,15.199999809265137,6.059999942779541,424.0
0021130300280,['unknown'],Signature Kitchens,e,0.0,100.0,50.0,2400.0
0021130303748,['unknown'],"Safeway Kitchens,  Safeway  Inc.",unknown,22.899999618530273,5.710000038146973,5.710000038146973,400.0
0021130306282,['salty-snacks'],"Safeway Kitchens,  Safeway  Inc.",e,10.710000038146973,17.860000610351562,10.710000038146973,464.0
0021130306343,['salty-snacks'],"Signature Kitchens,  Safeway  Inc.",d,0.0,77.80000305175781,33.29999923706055,1630.0
0021130307050,['salty-snacks'],"Signature Kitchens,  Safeway  Inc.",e,7.139999866485596,17.860000610351562,7.139999866485596,500.0
0021130307401,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,28.56999969482422,22.860000610351562,5.710000038146973,486.0
0021130307852,['unknown'],Safeway Kitchens,e,273.0,0.0,39.099998474121094,2030.0
0021130308125,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,43.33000183105469,23.329999923706055,3.3299999237060547,500.0
0021130308347,['unknown'],Signature Kitchens,e,156.0,66.69999694824219,11.100000381469727,1620.0
0021130308361,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,110.0,55.099998474121094,9.180000305175781,1410.0
0021130308644,['unknown'],"Signature Kitchens,  Safeway  Inc.",e,190.0,83.19999694824219,11.899999618530273,1800.0
0021130308705,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,82.5999984741211,82.5999984741211,82.5999984741211,3720.0
0021130308767,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,44.439998626708984,25.0,2.7799999713897705,500.0
0021130308774,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,37.040000915527344,22.219999313354492,3.700000047683716,519.0
0021130308842,['unknown'],Safeway Kitchens,e,39.38999938964844,18.18000030517578,3.0299999713897705,455.0
0021130308866,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,127.0,68.4000015258789,9.75,1510.0
0021130308873,['unknown'],"Safeway Kitchens,  Safeway  Inc.",e,30.770000457763672,30.770000457763672,7.690000057220459,538.0
0021130308958,['unknown'],"Safeway Kitchens,  Safeway  Inc.",unknown,26.670000076293945,16.670000076293945,6.670000076293945,467.0
0021130309054,['unknown'],"Signature Kitchens,  Safeway  Inc.",a,0.0,44.5,44.5,2710.0
0021130309061,['salty-snacks'],"Signature Kitchens,  Safeway  Inc.",e,39.099998474121094,137.0,39.099998474121094,2950.0
0021130309078,['unknown'],"Signature Kitchens,  Safeway  Inc.",d,6.670000076293945,20.0,6.670000076293945,467.0
0021130309085,['salty-snacks'],"Signature Kitchens,  Safeway  Inc.",d,6.670000076293945,13.329999923706055,6.670000076293945,467.0
0021130309818,['unknown'],"Signature Kitchens,  Safeway  Inc.",a,0.0,61.79999923706055,123.0,4510.0
0021130310081,['apple-juice-reconstituted-from-a-concentrate'],"Signature Kitchens,Safeway  Inc.",e,11.670000076293945,0.0,0.0,45.83000183105469
0021130310098,['apple-juice-reconstituted-from-a-concentrate'],"Signature Kitchens,Safeway  Inc.",e,11.670000076293945,0.0,0.0,45.83000183105469
0021130313495,['unknown'],"Signature Kitchens,  Safeway  Inc.",unknown,0.0,0.0,0.0,0.0
0021130313594,['unknown'],Signature Kitchens,b,0.0,0.0,0.0,0.0
0021130314119,['grapefruit-juice-reconstituted-from-a-concentrate'],"Safeway Kitchens, Safeway  Inc.",e,8.75,0.0,0.41999998688697815,42.0
0021130314300,['fruit-juice-average'],"Safeway kitchens,Safeway  Inc.",e,11.670000076293945,0.0,0.0,46.0
0021130316168,['vegetable-juice-average'],Safeway kitchens,b,3.3299999237060547,0.0,0.8299999833106995,20.829999923706055
0021130317035,['unknown'],"Signature Kitchens,  Safeway  Inc.",d,9.720000267028809,0.0,0.4230000078678131,76.0999984741211
0021130320172,['unknown'],Safeway Kitchens,a,7.150000095367432,0.0,0.0,33.79999923706055
0021130320196,['unknown'],Safeway Kitchen,b,11.699999809265137,0.0,0.652999997138977,62.5
0021130320257,['unknown'],"Safeway Kitchens,  Safeway  Inc.",a,7.150000095367432,0.0,0.652999997138977,36.400001525878906
0021130320318,['unknown'],Safeway Kitchens,a,12.220000267028809,0.0,1.1100000143051147,67.0
0021130320349,['unknown'],Safeway Kitchens,a,9.880000114440918,0.0,0.0,59.20000076293945
0021130320523,['unknown'],"Safeway Kitchens,  Safeway  Inc.",d,2.0,9.0,6.0,300.0
0021130320530,['unknown'],"Safeway Kitchens,  Safeway  Inc.",d,4.53000020980835,15.899999618530273,13.600000381469727,577.0
0021130320547,['unknown'],"Signature Kitchens,  Safeway  Inc.",d,4.53000020980835,15.899999618530273,13.600000381469727,577.0
0021130320561,['unknown'],Safeway Kitchens,a,3.9700000286102295,0.3330000042915344,0.6589999794960022,24.100000381469727
0021130320578,['unknown'],Safeway Kitchens,a,4.920000076293945,0.0,1.6399999856948853,32.79999923706055
0021130321070,['unknown'],Signature Kitchens,a,8.609999656677246,0.0,0.0,40.70000076293945
0021130322312,['unknown'],Signature Kitchens,a,2.7699999809265137,0.0,0.6919999718666077,19.399999618530273
0021130323029,['unknown'],Safeway Kitchens,a,11.0,0.0,0.0,61.0
0021130323043,['unknown'],Safeway Kitchens,a,11.0,0.0,0.0,61.0
0021130323067,['unknown'],Signature Kitchens,a,9.84000015258789,0.0,0.0,49.0
0021130323180,['unknown'],Signature Kitchens,b,8.069999694824219,0.0,0.0,40.29999923706055
0021130323210,['unknown'],Signature Kitchens,a,12.390000343322754,0.0,0.8799999952316284,62.0
0021130325054,['unknown'],"Safeway Kitchens,  Safeway  Inc.",a,7.150000095367432,0.0,0.652999997138977,39.0
0021130325283,['unknown'],"Signature Kitchens,  Safeway  Inc.",a,7.150000095367432,0.0,0.652999997138977,39.0
0021130326167,['unknown'],Safeway Kitchens,a,7.679999828338623,0.0,0.0,35.79999923706055
0021130326211,['unknown'],Signature Kitchens,a,7.150000095367432,0.0,0.0,44.20000076293945
0021130327225,['unknown'],Safeway Kitchens,a,12.140000343322754,0.0,0.0,57.0
0021130331000,['unknown'],Signature Kitchens,a,1.2799999713897705,0.17599999904632568,0.6399999856948853,12.800000190734863
0021130331215,['unknown'],Signature Kitchens,b,0.8330000042915344,0.0,0.8330000042915344,12.5
0021130331239,['unknown'],Signature Kitchens,a,1.3899999856948853,0.0,0.6919999718666077,13.899999618530273
0021130332021,['unknown'],Signature Kitchens,b,3.4200000762939453,0.0,0.8550000190734863,34.20000076293945
0021130332175,['unknown'],Signature Kitchens,a,4.170000076293945,0.0,0.6919999718666077,25.0
0021130332182,['unknown'],Signature Kitchens,b,5.0,0.0,0.8330000042915344,29.200000762939453
0021130332199,['unknown'],Signature Kitchens,d,47.599998474121094,0.0,0.0,190.0
0021130333004,['unknown'],Signature Kitchens,b,3.8399999141693115,0.3319999873638153,1.2799999713897705,56.29999923706055
0021130333059,['unknown'],Signature Kitchens,b,4.480000019073486,0.9599999785423279,1.2799999713897705,36.79999923706055
0021130333226,['unknown'],Signature Kitchens,b,4.800000190734863,0.800000011920929,1.600000023841858,56.0
0021130333240,['unknown'],Signature Kitchens,unknown,4.0,0.800000011920929,1.600000023841858,56.0
0021130333288,['unknown'],Signature Kitchens,unknown,10.0,1.0,2.009999990463257,120.0
0021130335022,['unknown'],Signature Kitchens,a,3.8399999141693115,0.3199999928474426,2.559999942779541,43.79999923706055
0021130335299,['unknown'],Signature Kitchens,a,3.200000047683716,0.0,1.9199999570846558,33.29999923706055
